Class,isDecompilable,distanceToOriginal,nbNodesOriginal,isRecompilable,bytecodeDistance,passTests
org/junit/rules/TestName,true,1,90,true,0,true
org/junit/rules/TestWatcher,true,226,985,false,NA,false
org/junit/rules/TestRule,true,1,13,true,0,true
org/junit/rules/ExpectedException,true,148,885,false,NA,false
org/junit/rules/TestWatchman,true,47,266,false,NA,false
org/junit/rules/DisableOnDebug,true,54,346,false,NA,false
org/junit/rules/Timeout,true,196,982,false,NA,false
org/junit/rules/RuleChain,true,42,350,true,12,true
org/junit/rules/Stopwatch,true,132,948,false,NA,false
org/junit/rules/TemporaryFolder,true,272,1169,false,NA,false
org/junit/rules/RunRules,true,19,206,true,4,true
org/junit/rules/ExpectedExceptionMatcherBuilder,true,46,532,true,35,true
org/junit/rules/ExternalResource,true,24,158,false,NA,false
org/junit/rules/Verifier,true,18,96,false,NA,false
